Brand,Year,Exterior color,Interior color,Drivetrain,Fuel type,Capacity,Configuration,Valves,Accidents or damage,1-owner vehicle,Personal use only,MPG_min,MPG_max,MPG_mean,Mileage,Usage Intensity,Ownership History,Engine Power,Fuel Efficiency,Origin,Gallons Per Year,Price
Chevrolet,2014,Black,Black,Front-wheel Drive,Gasoline,1.8,I4,16.0,At least 1 accident or damage reported,Yes,No,25.0,36.0,30.5,101120.0,10112.0,Potential Risk,28.8,16.944444444444443,American,331.5409836065574,7500.0
Volvo,2016,Silver/Gray,White,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,No,19.0,27.0,23.0,96859.0,12107.375,Good,32.0,11.5,European,526.4076086956521,21990.0
Pontiac,1997,Other,Silver/Gray,Rear-wheel Drive,Gasoline,5.7,V8,16.0,None reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,102608.0,3800.296296296296,Potential Risk,91.2,4.19581803341325,American,158.90075383718832,14999.0
Toyota,2008,Silver/Gray,Other,Four-wheel Drive,Gasoline,4.0,V6,24.0,None reported,No,Yes,16.0,20.0,18.0,129259.0,8078.6875,Potential Risk,96.0,4.5,Asian,448.81597222222223,11995.0
Lexus,2018,Other,Black,All-wheel Drive,Hybrid,3.5,V6,24.0,None reported,No,No,23.0,31.0,27.0,50975.0,8495.833333333334,Potential Risk,84.0,7.714285714285714,Asian,314.6604938271605,52888.0
Ford,2022,Other,Other,Four-wheel Drive,Gasoline,1.5,I3,12.0,None reported,Yes,Yes,25.0,28.0,26.5,6937.0,3468.5,Good,18.0,17.666666666666668,American,130.88679245283018,34996.0
Volkswagen,2019,White,Black,Front-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,25.0,36.0,30.5,23806.0,4761.2,Good,32.0,15.25,European,156.10491803278688,26991.0
Toyota,2019,Black,Black,Front-wheel Drive,Gasoline,3.5,V6,24.0,At least 1 accident or damage reported,No,Yes,22.0,27.23954849498328,24.61977424749164,109191.0,21838.2,Bad,84.0,7.03422121356904,Asian,887.0186940168618,26895.0
Chevrolet,2022,Metallic,Black,Rear-wheel Drive,Gasoline,5.3,V8,16.0,None reported,Yes,Yes,15.0,20.0,17.5,38268.0,19134.0,Good,84.8,3.30188679245283,American,1093.3714285714286,64970.0
Lexus,2018,Other,Red,Rear-wheel Drive,Hybrid,3.5,V6,24.0,None reported,Yes,No,26.0,35.0,30.5,25059.0,4176.5,Good,84.0,8.714285714285714,Asian,136.9344262295082,68999.0
Dodge,2010,Black,Silver/Gray,Rear-wheel Drive,Gasoline,6.1,V8,16.0,At least 1 accident or damage reported,No,Yes,13.0,19.0,16.0,79076.0,5648.285714285715,Bad,97.6,2.6229508196721314,American,353.01785714285717,25920.0
Chevrolet,2016,Black,Black,Rear-wheel Drive,Gasoline,6.2,V8,16.0,None reported,No,Yes,14.0,20.0,17.0,60926.0,7615.75,Potential Risk,99.2,2.7419354838709675,American,447.9852941176471,38606.0
Mercedes-Benz,2019,White,Other,All-wheel Drive,E85 Flex Fuel,2.0,I4,16.0,None reported,Yes,Yes,23.0,31.0,27.0,14709.0,2941.8,Good,32.0,13.5,European,108.95555555555556,33998.0
GMC,2021,Metallic,Black,Four-wheel Drive,Gasoline,6.2,V8,16.0,None reported,Yes,Yes,14.0,19.0,16.5,20910.0,6970.0,Good,99.2,2.661290322580645,American,422.42424242424244,76500.0
Chevrolet,2019,Black,Black,Front-wheel Drive,Hybrid,1.5,I4,16.0,None reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,29049.0,5809.8,Potential Risk,24.0,15.944108526970348,American,242.92358481179843,23998.0
Audi,2020,White,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,No,22.0,28.0,25.0,70662.0,17665.5,Good,32.0,12.5,European,706.62,26067.0
Nissan,2020,Metallic,Other,Front-wheel Drive,Gasoline,2.0,I4,16.0,None reported,No,Yes,25.0,32.0,28.5,39866.0,9966.5,Potential Risk,32.0,14.25,Asian,349.70175438596493,23795.0
Audi,2023,Black,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,No,20.59277708592777,27.23954849498328,23.916162790455523,1692.0,1692.0,Good,32.0,11.958081395227762,European,70.74713509958397,46499.0
Ford,2021,White,Other,Four-wheel Drive,Gasoline,3.5,V6,24.0,None reported,Yes,Yes,16.0,21.0,18.5,45195.0,15065.0,Good,84.0,5.285714285714286,American,814.3243243243243,54991.0
Volkswagen,2016,White,Black,Front-wheel Drive,Gasoline,1.8,I4,16.0,None reported,Yes,No,20.59277708592777,27.23954849498328,23.916162790455523,62428.0,7803.5,Good,28.8,13.286757105808624,European,326.28561982837084,15000.0
Toyota,2022,Other,Black,Rear-wheel Drive,Gasoline,5.7,V8,32.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,17899.0,8949.5,Good,182.4,4.19581803341325,Asian,374.20300565823095,57987.0
Toyota,2020,White,Red,Front-wheel Drive,Gasoline,2.5,I4,16.0,None reported,Yes,Yes,27.0,38.0,32.5,7454.0,1863.5,Good,40.0,13.0,Asian,57.33846153846154,34992.0
Honda,2016,Blue,Silver/Gray,Front-wheel Drive,Gasoline,2.0,I4,16.0,At least 1 accident or damage reported,No,Yes,31.0,41.0,36.0,52264.0,6533.0,Bad,32.0,18.0,Asian,181.47222222222223,18988.0
Hummer,2006,White,Other,Four-wheel Drive,Gasoline,6.0,V8,16.0,None reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,90128.0,5007.111111111111,Potential Risk,96.0,3.986027131742587,American,209.3609729529585,20995.0
BMW,2017,White,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,No,Yes,21.0,28.0,24.5,88371.0,12624.42857142857,Potential Risk,32.0,12.25,European,515.2827988338192,22363.0
BMW,2022,Black,Black,Rear-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,11670.0,5835.0,Good,32.0,11.958081395227762,European,243.97726554732415,34975.0
RAM,2022,White,Black,Four-wheel Drive,Gasoline,5.7,V8,16.0,None reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,2764.0,1382.0,Potential Risk,91.2,4.19581803341325,American,57.78518954351362,60900.0
Cadillac,2015,Black,Black,Front-wheel Drive,Gasoline,3.6,V6,24.0,None reported,Yes,No,18.0,28.0,23.0,164098.0,18233.11111111111,Good,86.4,6.388888888888888,American,792.743961352657,10988.0
Mitsubishi,2010,Blue,Other,All-wheel Drive,Gasoline,3.8,V6,24.0,At least 1 accident or damage reported,No,No,15.0,21.0,18.0,161121.0,11508.642857142857,Bad,91.19999999999999,4.736842105263158,Asian,639.3690476190476,6999.0
Toyota,2022,Black,Black,All-wheel Drive,Gasoline,2.5,I4,16.0,None reported,Yes,No,27.0,33.0,30.0,18769.0,9384.5,Good,40.0,12.0,Asian,312.81666666666666,38000.0
Volkswagen,2020,Red,Black,All-wheel Drive,Gasoline,3.6,V6,24.0,None reported,Yes,Yes,16.0,22.0,19.0,19903.0,4975.75,Good,86.4,5.277777777777778,European,261.88157894736844,33795.0
Toyota,2020,White,Other,Rear-wheel Drive,Gasoline,5.7,V8,32.0,At least 1 accident or damage reported,Yes,Yes,13.0,17.0,15.0,37853.0,9463.25,Potential Risk,182.4,2.631578947368421,Asian,630.8833333333333,56809.0
GMC,2023,Black,Other,Four-wheel Drive,Gasoline,6.2,V8,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,15314.0,15314.0,Good,99.2,3.857445611363794,American,640.3201104698752,99205.0
Buick,2016,Red,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,At least 1 accident or damage reported,No,Yes,20.0,26.0,23.0,109858.0,13732.25,Bad,32.0,11.5,American,597.054347826087,14930.0
Volvo,2016,Silver/Gray,Other,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,No,Yes,19.0,27.0,23.0,80905.0,10113.125,Potential Risk,32.0,11.5,European,439.70108695652175,21989.0
Kia,2015,White,Silver/Gray,Front-wheel Drive,Gasoline,2.4,I4,16.0,At least 1 accident or damage reported,No,Yes,23.0,34.0,28.5,92262.0,10251.333333333334,Bad,38.4,11.875,Asian,359.69590643274853,12154.0
Maserati,2019,Metallic,Other,Rear-wheel Drive,Gasoline,4.7,V8,32.0,None reported,Yes,Yes,13.0,20.0,16.5,9321.0,1864.2,Good,150.4,3.5106382978723403,European,112.98181818181817,79950.0
Buick,2021,White,Black,All-wheel Drive,Gasoline,1.4,I4,16.0,None reported,Yes,Yes,23.0,30.0,26.5,35425.0,11808.333333333334,Good,22.4,18.92857142857143,American,445.5974842767296,21998.0
Mercedes-Benz,2021,Black,Black,Rear-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,18.0,22.0,20.0,14503.0,4834.333333333333,Good,32.0,10.0,European,241.71666666666667,52335.0
Chevrolet,2019,Silver/Gray,Black,Front-wheel Drive,Gasoline,3.6,V6,24.0,None reported,Yes,Yes,18.0,27.0,22.5,28202.0,5640.4,Good,86.4,6.25,American,250.68444444444444,33256.0
Mazda,2021,Silver/Gray,Other,All-wheel Drive,Gasoline,2.5,I4,16.0,None reported,Yes,Yes,23.0,31.0,27.0,20180.0,6726.666666666667,Good,40.0,10.8,Asian,249.1358024691358,29500.0
Lexus,2019,White,Red,Rear-wheel Drive,Gasoline,3.5,V6,24.0,None reported,No,Yes,20.0,28.0,24.0,38829.0,7765.8,Potential Risk,84.0,6.857142857142857,Asian,323.575,40000.0
Chevrolet,2018,Silver/Gray,Silver/Gray,Rear-wheel Drive,Gasoline,6.0,V8,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,129423.0,21570.5,Good,96.0,3.986027131742587,American,901.9214407006949,24951.0
Toyota,2014,Other,Other,Four-wheel Drive,Gasoline,5.7,V8,32.0,At least 1 accident or damage reported,No,No,13.0,17.0,15.0,159631.0,15963.1,Bad,182.4,2.631578947368421,Asian,1064.2066666666667,25977.0
Lexus,2018,Red,Brown,Rear-wheel Drive,Gasoline,5.0,V8,32.0,At least 1 accident or damage reported,Yes,Yes,16.0,26.0,21.0,17652.0,2942.0,Potential Risk,160.0,4.2,Asian,140.0952380952381,74901.0
Chrysler,2022,Silver/Gray,Black,Front-wheel Drive,Hybrid,3.6,V6,24.0,None reported,Yes,No,20.59277708592777,27.23954849498328,23.916162790455523,17979.0,8989.5,Good,86.4,6.643378552904312,American,375.87551476224,44500.0
Chevrolet,2013,White,Black,Four-wheel Drive,E85 Flex Fuel,6.0,V8,16.0,At least 1 accident or damage reported,No,No,20.59277708592777,27.23954849498328,23.916162790455523,70855.0,6441.363636363636,Bad,96.0,3.986027131742587,American,269.3309831012799,31995.0
Jeep,2022,White,Black,Four-wheel Drive,Gasoline,3.6,V6,24.0,None reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,15821.0,7910.5,Potential Risk,86.4,6.643378552904312,American,330.75958168159514,53995.0
Ford,2020,Black,Black,Four-wheel Drive,Gasoline,3.5,V6,24.0,None reported,No,No,16.0,21.0,18.5,41800.0,10450.0,Potential Risk,84.0,5.285714285714286,American,564.8648648648649,53995.0
Jeep,2021,Silver/Gray,Black,Four-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,No,17.0,23.0,20.0,36636.0,12212.0,Good,32.0,10.0,American,610.6,37807.0
Maserati,2014,Blue,Other,All-wheel Drive,Gasoline,3.0,V6,24.0,None reported,Yes,No,15.0,25.0,20.0,22864.0,2286.4,Good,72.0,6.666666666666667,European,114.32000000000001,27600.0
Ford,2019,White,Other,Four-wheel Drive,Gasoline,3.5,V6,24.0,At least 1 accident or damage reported,No,No,16.0,21.0,18.5,63247.0,12649.4,Bad,84.0,5.285714285714286,American,683.7513513513513,36998.0
Hyundai,2022,Other,Black,All-wheel Drive,Gasoline,3.8,V6,24.0,None reported,Yes,Yes,19.0,24.0,21.5,38398.0,19199.0,Good,91.19999999999999,5.657894736842105,Asian,892.9767441860465,40400.0
Buick,2010,Black,Other,Front-wheel Drive,E85 Flex Fuel,3.9,V6,12.0,None reported,No,Yes,17.0,26.0,21.5,132964.0,9497.42857142857,Potential Risk,46.8,5.512820512820513,American,441.7408637873754,6990.0
MINI,2014,White,Black,Front-wheel Drive,Gasoline,1.6,I4,16.0,None reported,No,Yes,26.0,32.0,29.0,66830.0,6683.0,Potential Risk,25.6,18.125,European,230.44827586206898,15990.0
Hyundai,2023,White,Black,All-wheel Drive,Gasoline,2.5,I4,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,11435.0,11435.0,Good,40.0,9.56646511618221,Asian,478.12854010859496,28449.0
Jeep,2021,Black,Black,Four-wheel Drive,Gasoline,3.6,V6,24.0,None reported,Yes,Yes,18.0,25.0,21.5,24957.0,8319.0,Good,86.4,5.972222222222222,American,386.93023255813955,55499.0
Audi,2016,White,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,No,23.0,31.0,27.0,75286.0,9410.75,Good,32.0,13.5,European,348.5462962962963,25800.0
Hyundai,2014,Silver/Gray,Black,Front-wheel Drive,Gasoline,1.6,I4,16.0,At least 1 accident or damage reported,No,Yes,24.0,33.0,28.5,130875.0,13087.5,Bad,25.6,17.8125,Asian,459.2105263157895,10995.0
Mazda,2023,Silver/Gray,Black,All-wheel Drive,Gasoline,2.5,I4,16.0,None reported,Yes,No,20.59277708592777,27.23954849498328,23.916162790455523,5584.0,5584.0,Good,40.0,9.56646511618221,Asian,233.48227091966717,37788.0
Mazda,2020,Silver/Gray,Black,Front-wheel Drive,Gasoline,2.5,I4,16.0,None reported,Yes,No,22.0,28.0,25.0,40329.0,10082.25,Good,40.0,10.0,Asian,403.29,27999.0
Volvo,2020,Silver/Gray,Other,All-wheel Drive,Gasoline,2.0,I4,16.0,At least 1 accident or damage reported,Yes,Yes,18.0,26.0,22.0,28390.0,7097.5,Potential Risk,32.0,11.0,European,322.6136363636364,46900.0
Chevrolet,2019,Silver/Gray,Black,Four-wheel Drive,Gasoline,3.6,V6,24.0,At least 1 accident or damage reported,No,Yes,17.0,24.0,20.5,83775.0,16755.0,Bad,86.4,5.694444444444445,American,817.3170731707316,30495.0
BMW,2020,White,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,23.0,32.0,27.5,22929.0,5732.25,Good,32.0,13.75,European,208.44545454545454,35993.0
Kia,2014,Silver/Gray,Black,Front-wheel Drive,Gasoline,2.4,I4,16.0,None reported,No,Yes,21.0,28.0,24.5,48392.0,4839.2,Potential Risk,38.4,10.208333333333334,Asian,197.51836734693876,16975.0
MINI,2016,Blue,Black,All-wheel Drive,Gasoline,1.6,I4,16.0,None reported,Yes,No,25.0,31.0,28.0,34880.0,4360.0,Good,25.6,17.5,European,155.71428571428572,19991.0
Nissan,2022,Blue,Black,Rear-wheel Drive,Gasoline,5.6,V8,32.0,None reported,Yes,Yes,14.0,19.0,16.5,3933.0,1966.5,Good,179.2,2.9464285714285716,Asian,119.18181818181819,58577.0
Ford,2003,White,Silver/Gray,Rear-wheel Drive,Gasoline,5.4,V8,16.0,None reported,Yes,No,13.0,17.0,15.0,72398.0,3447.5238095238096,Good,86.4,2.7777777777777777,American,229.83492063492065,39929.0
Honda,2022,Metallic,Black,Front-wheel Drive,Gasoline,1.5,I4,16.0,None reported,Yes,Yes,30.0,38.0,34.0,23442.0,11721.0,Good,24.0,22.666666666666668,Asian,344.7352941176471,24888.0
Lexus,2016,Black,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,No,Yes,22.0,28.0,25.0,45373.0,5671.625,Potential Risk,32.0,12.5,Asian,226.865,28000.0
Lexus,2021,Other,Black,All-wheel Drive,Gasoline,3.5,V6,24.0,None reported,Yes,Yes,19.0,26.0,22.5,7419.0,2473.0,Good,84.0,6.428571428571429,Asian,109.91111111111111,45428.0
Toyota,2021,Red,Black,Front-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,30.0,38.0,34.0,15087.0,5029.0,Good,32.0,17.0,Asian,147.91176470588235,26173.0
Lincoln,2019,Red,Black,Front-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,21.0,26.0,23.5,27451.0,5490.2,Good,32.0,11.75,American,233.6255319148936,32998.0
Lexus,2004,Black,Other,Rear-wheel Drive,Gasoline,4.3,V8,32.0,At least 1 accident or damage reported,No,No,18.0,25.0,21.5,129040.0,6452.0,Bad,137.6,5.0,Asian,300.09302325581393,9990.0
Audi,2019,Red,Black,All-wheel Drive,Gasoline,2.9,V6,24.0,None reported,Yes,Yes,17.0,26.0,21.5,14569.0,2913.8,Good,69.6,7.413793103448276,European,135.52558139534884,65888.0
Jeep,2022,White,Black,Four-wheel Drive,Hybrid,2.0,I4,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,964.0,482.0,Good,32.0,11.958081395227762,American,20.153734703309382,60998.0
Toyota,2020,White,Other,Front-wheel Drive,Hybrid,2.5,I4,16.0,None reported,Yes,Yes,43.0,43.0,43.0,80000.0,20000.0,Good,40.0,17.2,Asian,465.1162790697674,32900.0
Mazda,2020,Silver/Gray,Black,All-wheel Drive,Gasoline,2.5,I4,16.0,At least 1 accident or damage reported,Yes,Yes,20.0,26.0,23.0,13075.0,3268.75,Potential Risk,40.0,9.2,Asian,142.1195652173913,30600.0
Honda,2022,Metallic,Black,All-wheel Drive,Gasoline,3.5,V6,24.0,None reported,Yes,Yes,19.0,26.0,22.5,35595.0,17797.5,Good,84.0,6.428571428571429,Asian,791.0,41454.0
Porsche,2015,Black,Other,All-wheel Drive,Diesel,3.0,V6,24.0,None reported,No,Yes,20.0,29.0,24.5,81451.0,9050.111111111111,Potential Risk,72.0,8.166666666666666,European,369.3922902494331,34710.0
Alfa Romeo,2019,Other,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,22.0,28.0,25.0,41674.0,8334.8,Good,32.0,12.5,European,333.392,29689.0
Audi,2015,Silver/Gray,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,No,Yes,23.0,31.0,27.0,72557.0,8061.888888888889,Potential Risk,32.0,13.5,European,298.5884773662551,23595.0
Jeep,2014,Silver/Gray,Black,Four-wheel Drive,Gasoline,3.6,V6,24.0,None reported,No,Yes,17.0,21.0,19.0,60731.0,6073.1,Potential Risk,86.4,5.277777777777778,American,319.63684210526316,23988.0
Mazda,2009,Silver/Gray,Black,Front-wheel Drive,Gasoline,2.3,I4,16.0,At least 1 accident or damage reported,Yes,No,18.0,25.0,21.5,165266.0,11017.733333333334,Potential Risk,36.8,9.347826086956523,Asian,512.4527131782946,10995.0
Cadillac,2022,Black,Black,Front-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,24.0,30.0,27.0,2283.0,1141.5,Good,32.0,13.5,American,42.27777777777778,40025.0
Chevrolet,2016,Other,Other,Four-wheel Drive,Gasoline,5.3,V8,16.0,None reported,No,Yes,15.0,22.0,18.5,95058.0,11882.25,Potential Risk,84.8,3.4905660377358494,American,642.2837837837837,28999.0
Ford,2022,Blue,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,21.0,28.0,24.5,7295.0,3647.5,Good,32.0,12.25,American,148.87755102040816,33293.0
Lincoln,2021,Other,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,Yes,Yes,21.0,29.0,25.0,16214.0,5404.666666666667,Good,32.0,12.5,American,216.18666666666664,35999.0
Ford,2021,Silver/Gray,Black,Four-wheel Drive,Gasoline,3.5,V6,24.0,None reported,No,No,17.0,22.0,19.5,54903.0,18301.0,Potential Risk,84.0,5.571428571428571,American,938.5128205128204,41484.0
Lexus,2023,Other,Black,All-wheel Drive,Hybrid,2.4,I4,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,1875.0,1875.0,Good,38.4,9.96506782935647,Asian,78.39886425042549,66854.0
Volvo,2019,Silver/Gray,Brown,All-wheel Drive,Gasoline,2.0,I4,16.0,None reported,No,Yes,19.0,26.0,22.5,40051.0,8010.2,Potential Risk,32.0,11.25,European,356.0088888888889,39940.0
Mercedes-Benz,2017,Silver/Gray,Other,Rear-wheel Drive,Diesel,3.0,V6,24.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,19434.0,2776.285714285714,Good,72.0,7.972054263485174,European,116.08407831183003,119990.0
RAM,2018,Black,Black,Four-wheel Drive,Diesel,6.7,I6,24.0,At least 1 accident or damage reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,44555.0,7425.833333333333,Potential Risk,160.8,3.569576535888884,American,310.4943463713518,62460.0
BMW,2020,Black,Black,All-wheel Drive,Gasoline,3.0,I6,24.0,None reported,Yes,Yes,14.0,19.0,16.5,19814.0,4953.5,Good,72.0,5.5,European,300.2121212121212,62495.0
Jaguar,2017,Other,Other,All-wheel Drive,Gasoline,3.0,V6,24.0,None reported,No,Yes,18.0,23.0,20.5,57715.0,8245.0,Potential Risk,72.0,6.833333333333333,British,402.1951219512195,28365.0
Nissan,2018,Black,Black,Four-wheel Drive,Diesel,5.0,V8,32.0,None reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,19830.0,3305.0,Potential Risk,160.0,4.783232558091105,Asian,138.19106471875,42550.0
Dodge,2009,White,Silver/Gray,Four-wheel Drive,Diesel,6.7,I6,24.0,At least 1 accident or damage reported,No,No,20.59277708592777,27.23954849498328,23.916162790455523,113355.0,7557.0,Bad,160.8,3.569576535888884,American,315.9787824749149,34667.0
INFINITI,2021,Other,Other,Four-wheel Drive,Gasoline,5.6,V8,32.0,None reported,Yes,No,13.0,19.0,16.0,61036.0,20345.333333333332,Good,179.2,2.857142857142857,Asian,1271.5833333333333,43500.0
Audi,2018,White,Black,Front-wheel Drive,Hybrid,1.4,I4,16.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,20300.0,3383.3333333333335,Good,22.4,17.082973421753945,European,141.46639504743445,26450.0
Ford,2017,White,Black,Four-wheel Drive,Diesel,6.7,V8,32.0,At least 1 accident or damage reported,No,Yes,20.59277708592777,27.23954849498328,23.916162790455523,204617.0,29231.0,Bad,214.4,3.569576535888884,American,1222.2278404822334,39995.0
Toyota,2019,Other,Other,All-wheel Drive,Hybrid,3.5,V6,24.0,None reported,Yes,Yes,29.0,27.0,28.0,29258.0,5851.6,Good,84.0,8.0,Asian,208.98571428571427,38997.0
Lincoln,2020,Other,Other,All-wheel Drive,Gasoline,2.0,I4,16.0,At least 1 accident or damage reported,No,No,21.0,29.0,25.0,8469.0,2117.25,Bad,32.0,12.5,American,84.69,38900.0
BMW,2018,White,Other,All-wheel Drive,Gasoline,3.0,I6,24.0,None reported,Yes,Yes,20.0,28.0,24.0,53522.0,8920.333333333334,Good,72.0,8.0,European,371.6805555555556,31933.0
Ford,2012,Silver/Gray,Black,Front-wheel Drive,Gasoline,2.5,I4,16.0,None reported,No,Yes,23.0,33.0,28.0,80386.0,6698.833333333333,Potential Risk,40.0,11.2,American,239.24404761904762,10995.0
Lincoln,2020,Black,Black,Four-wheel Drive,Gasoline,3.5,V6,24.0,At least 1 accident or damage reported,No,No,16.0,21.0,18.5,59860.0,14965.0,Bad,84.0,5.285714285714286,American,808.918918918919,57807.0
Chevrolet,2021,Metallic,Black,All-wheel Drive,Gasoline,1.3,I3,12.0,None reported,Yes,Yes,26.0,30.0,28.0,6559.0,2186.3333333333335,Good,15.600000000000001,21.538461538461537,American,78.08333333333333,26870.0
Audi,2015,Black,Black,All-wheel Drive,Gasoline,4.0,V8,32.0,At least 1 accident or damage reported,No,Yes,18.0,29.0,23.5,108756.0,12084.0,Bad,128.0,5.875,European,514.2127659574468,22998.0
Jeep,2022,Black,Black,Four-wheel Drive,Gasoline,5.7,V8,16.0,None reported,Yes,Yes,15.0,20.0,17.5,11196.0,5598.0,Good,91.2,3.070175438596491,American,319.8857142857143,65995.0
Hyundai,2022,Black,Black,Front-wheel Drive,Gasoline,1.6,I4,16.0,None reported,Yes,Yes,28.0,36.0,32.0,14807.0,7403.5,Good,25.6,20.0,Asian,231.359375,27998.0
Buick,2018,Metallic,Black,All-wheel Drive,Gasoline,2.0,I4,16.0,At least 1 accident or damage reported,No,Yes,21.0,29.0,25.0,77889.0,12981.5,Bad,32.0,12.5,American,519.26,21200.0
Cadillac,2023,Silver/Gray,Other,All-wheel Drive,Gasoline,3.6,V6,24.0,None reported,Yes,Yes,20.59277708592777,27.23954849498328,23.916162790455523,4547.0,4547.0,Good,86.4,6.643378552904312,American,190.12247239823185,58772.0
